Date,JPP915,JPDH,JPClose,NKD,NKN,JPResid,JPVol,USDH,USP1000,USClose,SPD,SPN,USResid,USVol,NKDSPNSE,SPDNKNSE,NKDSPNOLS,SPDNKNOLS
2014-02-11,14620,0,14675,0.00375491139252776,0.00733250620479263,0.00333211759052937,0.00905974439105593,0,1799.75,1814.5,0.00816218130371266,0.00278202989281982,0.00244455187204152,0.0067756021458749,0.0284744754000693,0.611718196267841,0.302444224675582,0.555161400227697
2014-02-12,14783,0,14765,-0.00121835672306683,-0.00318828069147875,-0.00103544871640097,0.00819914631520007,0,1822.75,1815.75,-0.00384774420026208,0.00453640203341473,0.0041890685554369,0.00700247677691316,0.0270253557572132,0.612274791148355,0.29477509375288,0.563172264520515
2014-02-13,14718,0,14513,-0.0140264350161814,0.00789270079890898,-0.014073173139819,0.00732379922917465,0,1810.5,1825.5,0.0082508718899956,-0.00289555528058163,-0.00320113858736035,0.00663380609296995,0.0283881597495867,0.61159101824168,0.333839434573877,0.564572448361612
2014-02-14,14628,0,14338,-0.0200241448564543,0.0269728750438585,-0.0198290090077055,0.0089199844391419,0,1826.25,1835,0.00477979742376135,0.000410761969217692,8.66049132386461E-05,0.00691674535063482,0.0273709870411874,0.612196430450958,0.31487299308535,0.56541672944282
2014-02-19,14730,0,14760,0.00203458869778746,-0.0108992904580356,0.00264620367723884,0.0116762863820128,0,1839.5,1825.75,-0.00750293404460993,0.00122390713584846,0.000895182110964016,0.00606087188453301,0.0284766019056137,0.611551867219752,0.312616965116712,0.572793176517827
2014-02-20,14600,0,14445,-0.0106731947960922,0.0415610775097321,-0.010888247663777,0.0104537556750532,0,1822.25,1836.5,0.00778958499739969,-0.00191886023789677,-0.0022299302803386,0.00645848973734031,0.027665301236957,0.612135623376655,0.261896765341106,0.591635030575082
2014-02-25,15058,0,14995,-0.00419259922695809,-0.00166861376943546,-0.00326255519106825,0.0104252553177232,0,1839.25,1843,0.00203679885744942,-0.00298588712610222,-0.00329096297974903,0.00591727869803265,0.0284457897835404,0.611849601486051,0.318876948119114,0.604604954588955
2014-02-26,14970,0,15020,0.00333444790445166,-0.00681410880301714,0.00332088083840121,0.00938819407130364,0,1841.5,1843,0.000814221784703305,-0.000814221784703329,-0.00113149730473141,0.00550172448410067,0.0275082152340844,0.611835868443642,0.310235704940611,0.598973115406863
2014-02-27,14918,0,14980,0.00414744055610183,-0.00468384931242631,0.00402155840995257,0.00848492017480801,0,1841.5,1853.25,0.00636039765170919,-0.000814221784703329,-0.00113149730473141,0.00509872922850053,0.0283737088001003,0.610923762844003,0.305946970976997,0.586213106132745
2014-02-28,14910,0,14885,-0.00167813430890734,-0.0268952381351487,-0.00175751747609433,0.00775953822917993,0,1858.5,1857.75,-0.000403632699728203,0.00282885620047762,0.00249111512566406,0.00537011037385076,0.0271397600593759,0.611464343164152,0.292017765002062,0.57189753020918
2014-03-03,14490,1,14620,0.00893169798904154,-0.000136808263432528,0.00836748801734914,0.00696252607608324,1,1847.5,1843.75,-0.00203183273422691,-0.00553270421522182,-0.00557752021587145,0.00499042256902917,0.025957740585642,0.613783207674623,0.282532870383918,0.572010714401463
2014-03-04,14618,0,14808,0.0129139292129964,0.00907538748805955,0.0126146877809532,0.00798902333755622,0,1867,1871.75,0.00254095756907193,0.0125313234535927,0.012139077266363,0.00473348674517085,0.027560414646783,0.606015207850598,0.342193792561343,0.573626156995501
2014-03-06,14943,0,15145,0.0134274817199446,0.0078921817076406,0.0136484330731991,0.00896452268976371,0,1880.5,1876.5,-0.00212935933531553,0.00453032087285382,0.00418302155673723,0.00425591239544412,0.0279615331633622,0.613401138683248,0.343152601207816,0.573138642604755
2014-03-10,15265,1,15108,-0.0103382213366307,0.0060710230020202,-0.0101430968185269,0.00992298854082092,1,1876.25,1876.25,0,-0.000399653638837116,-0.000473305346055472,0.00394537518743202,0.0274134270398735,0.610867391521703,0.34206109040255,0.541753259908561
2014-03-11,15200,0,15220,0.00131492458130902,-0.0170298652322574,0.00115118674246118,0.0104589653231776,0,1874.5,1866.75,-0.00414300626015561,-0.000933146771704982,-0.00124975421220066,0.00376699617453987,0.0283809660219054,0.604306251013512,0.340636752865289,0.54755087063215
2014-03-12,14963,0,14835,-0.00859123345849718,0.0026926976889083,-0.00894010357648039,0.00932522551566923,0,1857.5,1867.5,0.00536914041505823,-0.00496745332389681,-0.00526139742254222,0.00406454307010189,0.0275073553912691,0.610851567520296,0.360920477063145,0.545618614433846
2014-03-13,14875,0,14810,-0.00437932315198605,-0.0308560646596293,-0.00429769217730713,0.00915878061940321,0,1870.75,1846.5,-0.01304746466785,0.00173878195349561,0.00140716453958434,0.00440431720541122,0.0283214241065865,0.606626556826781,0.366390679443879,0.556428274841065
2014-03-14,14360,0,14223,-0.0095861910319871,-0.00175926297089682,-0.0102368573204092,0.00836783529533143,0,1845.75,1840.75,-0.00271260169044873,-0.000406256353343007,-0.000725823682363386,0.00693865569800726,0.0273345274048304,0.613012771191262,0.365438909886819,0.556224463221067
